headers,moves
"{'_tag_roster': {'Event': 'Paris GCT Blitz', 'Site': 'Paris', 'Date': '2017.06.25', 'Round': '10', 'White': 'Caruana, Fabiano', 'Black': 'Carlsen, Magnus', 'Result': '1-0'}, '_others': {'ECO': 'A07', 'WhiteElo': '2808', 'BlackElo': '2832', 'PlyCount': '97', 'EventDate': '2017.06.21', 'EventType': 'tourn (blitz)', 'EventRounds': '18', 'EventCountry': 'FRA', 'EventCategory': '22', 'SourceTitle': 'CBM 179', 'Source': 'ChessBase', 'SourceDate': '2017.07.12', 'SourceVersion': '1', 'SourceVersionDate': '2017.07.12', 'SourceQuality': '1'}}","['g1f3', 'd7d5', 'g2g3', 'g8f6', 'f1g2', 'c8g4', 'e1g1', 'e7e6', 'd2d3', 'f8e7', 'h2h3', 'g4h5', 'b1d2', 'c7c5', 'e2e4', 'b8c6', 'f1e1', 'd5e4', 'd3e4', 'e8g8', 'e4e5', 'f6d7', 'g3g4', 'h5g6', 'd2c4', 'c6b4', 'c4e3', 'd7b6', 'd1e2', 'b6d5', 'e1d1', 'd8c7', 'e3d5', 'b4d5', 'a2a3', 'c5c4', 'f3d4', 'f8d8', 'g1h1', 'c4c3', 'b2b4', 'c7b6', 'd4b3', 'd8d7', 'f2f4', 'a8d8', 'd1f1', 'h7h6', 'f4f5', 'g6h7', 'b3a5', 'b6c7', 'a5c4', 'b7b5', 'c4a5', 'a7a6', 'a5b3', 'd5b6', 'c1f4', 'b6c4', 'f4g3', 'e7g5', 'f1f3', 'd7d2', 'b3d2', 'c3d2', 'h3h4', 'c4e3', 'h4g5', 'd2d1q', 'a1d1', 'd8d1', 'h1h2', 'e3g4', 'h2h3', 'd1d4', 'g5g6', 'f7g6', 'f5e6', 'g6g5', 'f3f7', 'c7c8', 'e2f3', 'h7g6', 'f7e7', 'g4e5', 'f3f2', 'c8d8', 'e7g7', 'g8g7', 'g3e5', 'g7g8', 'e5d4', 'd8d6', 'f2f6', 'g5g4', 'h3g4']"
"{'_tag_roster': {'Event': 'Paris GCT Blitz', 'Site': 'Paris', 'Date': '2017.06.25', 'Round': '11', 'White': 'Carlsen, Magnus', 'Black': 'Bacrot, Etienne', 'Result': '1-0'}, '_others': {'ECO': 'C54', 'WhiteElo': '2832', 'BlackElo': '2708', 'PlyCount': '175', 'EventDate': '2017.06.21', 'EventType': 'tourn (blitz)', 'EventRounds': '18', 'EventCountry': 'FRA', 'EventCategory': '22', 'SourceTitle': 'CBM 179', 'Source': 'ChessBase', 'SourceDate': '2017.07.12', 'SourceVersion': '1', 'SourceVersionDate': '2017.07.12', 'SourceQuality': '1'}}","['e2e4', 'e7e5', 'g1f3', 'b8c6', 'f1c4', 'f8c5', 'e1g1', 'g8f6', 'd2d3', 'd7d6', 'c2c3', 'a7a6', 'c4b3', 'e8g8', 'h2h3', 'h7h6', 'f1e1', 'f8e8', 'b1d2', 'c8e6', 'd2f1', 'e6b3', 'd1b3', 'd8d7', 'c1e3', 'c5e3', 'f1e3', 'c6e7', 'f3h2', 'e7g6', 'h2g4', 'f6h7', 'b3d1', 'g6f4', 'h3h4', 'd6d5', 'g2g3', 'd5e4', 'd3e4', 'd7d1', 'a1d1', 'f4e6', 'e3d5', 'f7f6', 'h4h5', 'a8d8', 'g1g2', 'g8f7', 'g4e3', 'h7f8', 'e3f5', 'd8d7', 'd5e3', 'e8d8', 'd1d7', 'd8d7', 'e1d1', 'd7d1', 'e3d1', 'e6c5', 'f2f3', 'a6a5', 'g2f1', 'f8e6', 'f1e2', 'f7e8', 'd1e3', 'e8d7', 'b2b4', 'c5a4', 'e2d3', 'a5b4', 'c3b4', 'b7b5', 'e3d5', 'a4b2', 'd3c3', 'b2a4', 'c3d2', 'c7c6', 'd5e3', 'a4b6', 'd2d3', 'b6a4', 'e3d1', 'd7c7', 'd3e3', 'a4b6', 'd1b2', 'c7d7', 'b2d3', 'b6c4', 'e3e2', 'd7e8', 'd3c5', 'e6c5', 'b4c5', 'e8f7', 'e2d3', 'c4b2', 'd3c3', 'b2a4', 'c3b4', 'f7f8', 'f5d6', 'f8e7', 'd6c8', 'e7d8', 'c8d6', 'd8e7', 'a2a3', 'e7e6', 'd6f5', 'e6f7', 'f3f4', 'f7f8', 'f5h4', 'f8f7', 'h4g2', 'g7g6', 'h5g6', 'f7g6', 'g2h4', 'g6f7', 'f4e5', 'f6e5', 'h4f3', 'f7f6', 'g3g4', 'f6e6', 'f3e1', 'e6f6', 'e1d3', 'f6e6', 'b4a5', 'a4c3', 'a5b6', 'c3e4', 'b6c6', 'e4c3', 'c6b7', 'e5e4', 'd3f4', 'e6e5', 'c5c6', 'e4e3', 'c6c7', 'c3e4', 'f4e2', 'e4d6', 'b7c6', 'e5e6', 'e2d4', 'e6e5', 'd4b5', 'd6c8', 'b5c3', 'e5d4', 'c3e2', 'd4d3', 'e2g3', 'd3d4', 'g3f5', 'd4e4', 'a3a4', 'e4f4', 'f5e3', 'f4e3', 'a4a5', 'e3f4', 'c6b7', 'c8d6', 'b7b8', 'f4g4', 'a5a6']"
"{'_tag_roster': {'Event': 'Paris GCT Blitz', 'Site': 'Paris', 'Date': '2017.06.25', 'Round': '12', 'White': 'Topalov, Veselin', 'Black': 'Carlsen, Magnus', 'Result': '0-1'}, '_others': {'ECO': 'D45', 'WhiteElo': '2749', 'BlackElo': '2832', 'PlyCount': '58', 'EventDate': '2017.06.21', 'EventType': 'tourn (blitz)', 'EventRounds': '18', 'EventCountry': 'FRA', 'EventCategory': '22', 'SourceTitle': 'CBM 179', 'Source': 'ChessBase', 'SourceDate': '2017.07.12', 'SourceVersion': '1', 'SourceVersionDate': '2017.07.12', 'SourceQuality': '1'}}","['c2c4', 'c7c6', 'd2d4', 'd7d5', 'g1f3', 'g8f6', 'e2e3', 'a7a6', 'b1c3', 'e7e6', 'b2b3', 'f8b4', 'c1d2', 'b8d7', 'f1d3', 'e8g8', 'd1c2', 'd8e7', 'f3e5', 'd7e5', 'd4e5', 'f6g4', 'f2f4', 'f7f5', 'g2g3', 'f8d8', 'h2h3', 'g4e3', 'd2e3', 'd5d4', 'e3d2', 'd4c3', 'd2c3', 'b4c3', 'c2c3', 'c6c5', 'e1c1', 'b7b6', 'g3g4', 'c8b7', 'h1g1', 'e7h4', 'd3c2', 'd8d1', 'c2d1', 'h4f2', 'c3g3', 'f2a2', 'g3c3', 'a2f2', 'c3g3', 'f2d4', 'g4f5', 'd4a1', 'c1d2', 'a8d8', 'd2e2', 'a1b2']"
"{'_tag_roster': {'Event': 'Paris GCT Blitz', 'Site': 'Paris', 'Date': '2017.06.25', 'Round': '13', 'White': 'Carlsen, Magnus', 'Black': 'Mamedyarov, Shakhriyar', 'Result': '1/2-1/2'}, '_others': {'ECO': 'C54', 'WhiteElo': '2832', 'BlackElo': '2800', 'PlyCount': '126', 'EventDate': '2017.06.21', 'EventType': 'tourn (blitz)', 'EventRounds': '18', 'EventCountry': 'FRA', 'EventCategory': '22', 'SourceTitle': 'CBM 179', 'Source': 'ChessBase', 'SourceDate': '2017.07.12', 'SourceVersion': '1', 'SourceVersionDate': '2017.07.12', 'SourceQuality': '1'}}","['e2e4', 'e7e5', 'g1f3', 'b8c6', 'f1c4', 'f8c5', 'e1g1', 'g8f6', 'd2d3', 'd7d6', 'c2c3', 'a7a6', 'a2a4', 'c5a7', 'f1e1', 'h7h6', 'b1d2', 'e8g8', 'd2f1', 'f8e8', 'd1b3', 'd8e7', 'a4a5', 'a8b8', 'c1e3', 'c8e6', 'c4e6', 'e7e6', 'b3e6', 'e8e6', 'e3a7', 'c6a7', 'f1e3', 'b8d8', 'b2b4', 'd6d5', 'a1d1', 'd5e4', 'd3e4', 'd8d1', 'e1d1', 'f6e4', 'd1d8', 'g8h7', 'd8d7', 'e4c3', 'd7c7', 'a7c6', 'c7f7', 'e5e4', 'f3d2', 'e6e7', 'f7e7', 'c6e7', 'e3c4', 'e7c6', 'c4d6', 'c6b4', 'd6b7', 'b4c6', 'd2c4', 'c3e2', 'g1f1', 'e2d4', 'b7c5', 'h7g6', 'c5e4', 'd4b3', 'f1e2', 'g6f5', 'e2d3', 'c6a5', 'c4a5', 'b3a5', 'e4c5', 'a5c6', 'c5a6', 'c6e5', 'd3e2', 'g7g5', 'a6c5', 'h6h5', 'c5d3', 'e5g4', 'h2h3', 'g4f6', 'e2e3', 'f6d5', 'e3d4', 'd5e7', 'd3b4', 'e7g6', 'b4d5', 'g5g4', 'd4e3', 'g6h4', 'd5f4', 'f5g5', 'e3e4', 'g4h3', 'g2h3', 'g5h6', 'f4e6', 'h6g6', 'e6f4', 'g6g5', 'f4d5', 'h4g6', 'f2f4', 'g5h4', 'f4f5', 'g6f8', 'd5f4', 'f8d7', 'f4g6', 'h4h3', 'e4f4', 'h5h4', 'f4g5', 'd7c5', 'g6h4', 'c5e4', 'g5f4', 'e4d6', 'h4f3', 'd6f5']"
"{'_tag_roster': {'Event': 'Paris GCT Blitz', 'Site': 'Paris', 'Date': '2017.06.25', 'Round': '14', 'White': 'Grischuk, Alexander', 'Black': 'Carlsen, Magnus', 'Result': '1/2-1/2'}, '_others': {'ECO': 'D52', 'WhiteElo': '2779', 'BlackElo': '2851', 'Annotator': 'Yermolinsky,A', 'PlyCount': '92', 'EventDate': '2017.06.21', 'EventType': 'tourn (blitz)', 'EventRounds': '18', 'EventCountry': 'FRA', 'EventCategory': '22', 'SourceTitle': 'CBM 179', 'Source': 'ChessBase', 'SourceDate': '2017.07.12', 'SourceVersion': '1', 'SourceVersionDate': '2017.07.12', 'SourceQuality': '1'}}","['d2d4', 'g8f6', 'c2c4', 'e7e6', 'g1f3', 'd7d5', 'b1c3', 'c7c6', 'c1g5', 'b8d7', 'e2e3', 'd8a5', 'f3d2', 'd5c4', 'g5f6', 'd7f6', 'd2c4', 'a5c7', 'a1c1', 'f8e7', 'g2g3', 'e8g8', 'f1g2', 'f8d8', 'e1g1', 'c8d7', 'd1b3', 'a8c8', 'f1d1', 'd7e8', 'c3e4', 'f6e4', 'g2e4', 'b7b5', 'c4d2', 'h7h6', 'e4g2', 'c6c5', 'd4c5', 'e8c6', 'g2c6', 'c7c6', 'b3a3', 'd8d5', 'd2b3', 'd5d1', 'c1d1', 'e7c5', 'b3c5', 'c6c5', 'd1d8', 'g8h7', 'a3d3', 'f7f5', 'd8c8', 'c5c8', 'd3b5', 'c8c1', 'g1g2', 'c1b1', 'b5a4', 'b1d3', 'a4d4', 'd3a6', 'a2a3', 'a6c6', 'g2g1', 'c6c1', 'g1g2', 'c1c6', 'e3e4', 'f5e4', 'd4e3', 'a7a6', 'b2b4', 'h7g8', 'g3g4', 'c6d5', 'h2h3', 'd5c4', 'e3c5', 'c4d3', 'c5c8', 'g8f7', 'c8c7', 'f7g8', 'c7c8', 'g8f7', 'c8c7', 'f7g8', 'c7c8', 'g8f7']"
"{'_tag_roster': {'Event': 'Paris GCT Blitz', 'Site': 'Paris', 'Date': '2017.06.25', 'Round': '15', 'White': 'Karjakin, Sergey', 'Black': 'Carlsen, Magnus', 'Result': '1-0'}, '_others': {'ECO': 'C54', 'WhiteElo': '2776', 'BlackElo': '2851', 'Annotator': 'Yermolinsky,A', 'PlyCount': '171', 'EventDate': '2017.06.21', 'EventType': 'tourn (blitz)', 'EventRounds': '18', 'EventCountry': 'FRA', 'EventCategory': '22', 'SourceTitle': 'CBM 179', 'Source': 'ChessBase', 'SourceDate': '2017.07.12', 'SourceVersion': '1', 'SourceVersionDate': '2017.07.12', 'SourceQuality': '1'}}","['e2e4', 'e7e5', 'g1f3', 'b8c6', 'f1c4', 'f8c5', 'e1g1', 'g8f6', 'd2d3', 'a7a6', 'c2c3', 'd7d6', 'a2a4', 'c5a7', 'b1d2', 'e8g8', 'h2h3', 'h7h6', 'f1e1', 'f8e8', 'b2b4', 'c8e6', 'c4e6', 'e8e6', 'd1c2', 'c6e7', 'd2f1', 'e7g6', 'c3c4', 'a6a5', 'b4a5', 'g6e7', 'a1b1', 'a8b8', 'c1d2', 'e7c6', 'f1g3', 'f6d7', 'b1b5', 'd7c5', 'e1b1', 'd8c8', 'd2e3', 'e6e8', 'g3f5', 'c5e6', 'c2d2', 'h6h5', 'd3d4', 'e5d4', 'f3d4', 'e6d4', 'f5d4', 'a7d4', 'e3d4', 'e8e4', 'd4c3', 'e4c4', 'b5h5', 'c8e6', 'b1e1', 'e6g6', 'h5g5', 'g6g5', 'd2g5', 'c4c3', 'e1e4', 'c3c5', 'g5g3', 'c5a5', 'e4g4', 'g7g6', 'g3b3', 'g8f8', 'g4h4', 'f8e7', 'h4f4', 'c6d8', 'f4e4', 'e7d7', 'b3e3', 'd8c6', 'e3f3', 'b8f8', 'f3f6', 'a5e5', 'e4e5', 'c6e5', 'f2f4', 'e5c6', 'g2g4', 'c6d8', 'h3h4', 'f8e8', 'h4h5', 'g6h5', 'g4h5', 'e8e6', 'f6g7', 'd6d5', 'h5h6', 'e6g6', 'g1f2', 'd7e7', 'f4f5', 'g6f6', 'h6h7', 'f6f5', 'f2e1', 'd8e6', 'g7h6', 'f5e5', 'e1d1', 'e5e4', 'h7h8q', 'e4a4', 'h6h2', 'e7d7', 'h8f6', 'd7c6', 'h2c2', 'a4c4', 'f6f7', 'e6c5', 'c2c4', 'd5c4', 'f7c4', 'b7b5', 'c4h4', 'c5b7', 'h4e4', 'c6b6', 'e4g6', 'b7d6', 'd1c2', 'b6c5', 'c2b3', 'd6c4', 'g6g1', 'c5c6', 'b3b4', 'c4d6', 'g1c5', 'c6d7', 'c5d5', 'c7c6', 'd5g8', 'd7c7', 'g8g7', 'c7b6', 'g7d4', 'b6c7', 'b4a5', 'd6b7', 'a5a6', 'b7d6', 'd4a7', 'c7d8', 'a7h7', 'd6c8', 'a6b7', 'c8e7', 'b7b6', 'd8d7', 'b6c5', 'd7e6', 'h7h6', 'e6d7', 'h6d6', 'd7e8', 'd6e6']"
"{'_tag_roster': {'Event': 'Paris GCT Blitz', 'Site': 'Paris', 'Date': '2017.06.25', 'Round': '16', 'White': 'Carlsen, Magnus', 'Black': 'Vachier Lagrave, Maxime', 'Result': '0-1'}, '_others': {'ECO': 'B92', 'WhiteElo': '2832', 'BlackElo': '2796', 'Annotator': 'Yermolinsky,A', 'PlyCount': '114', 'EventDate': '2017.06.21', 'EventType': 'tourn (blitz)', 'EventRounds': '18', 'EventCountry': 'FRA', 'EventCategory': '22', 'SourceTitle': 'CBM 179', 'Source': 'ChessBase', 'SourceDate': '2017.07.12', 'SourceVersion': '1', 'SourceVersionDate': '2017.07.12', 'SourceQuality': '1'}}","['e2e4', 'c7c5', 'g1f3', 'd7d6', 'd2d4', 'c5d4', 'f3d4', 'g8f6', 'b1c3', 'a7a6', 'f1e2', 'e7e5', 'd4f3', 'h7h6', 'f3d2', 'b7b5', 'd2f1', 'c8b7', 'e2f3', 'b8d7', 'f1e3', 'd7b6', 'e1g1', 'a8c8', 'd1d3', 'g7g6', 'f1d1', 'f8e7', 'a2a4', 'b5b4', 'c3a2', 'a6a5', 'c2c3', 'b4b3', 'a2b4', 'a5b4', 'a4a5', 'b4c3', 'a5b6', 'c3c2', 'd1d2', 'd8b6', 'a1a3', 'e8g8', 'a3b3', 'b6a7', 'b3a3', 'a7d4', 'd3b3', 'd4d2', 'c1d2', 'c2c1q', 'd2c1', 'c8c1', 'e3f1', 'b7e4', 'b3e3', 'c1c4', 'e3h6', 'd6d5', 'f3e4', 'f6g4', 'h6h3', 'c4e4', 'a3c3', 'e4b4', 'c3c2', 'g8g7', 'h3d3', 'g4f6', 'd3g3', 'e5e4', 'g3e5', 'f8e8', 'f1e3', 'd5d4', 'e3g4', 'd4d3', 'c2c1', 'e7d8', 'e5c3', 'b4b7', 'g4e3', 'b7c7', 'c3d2', 'c7c1', 'd2c1', 'd8b6', 'g1f1', 'b6e3', 'c1e3', 'e8b8', 'e3d4', 'b8b5', 'f1e1', 'b5g5', 'g2g3', 'g5d5', 'd4c3', 'd3d2', 'e1d1', 'd5d3', 'c3e5', 'd3d5', 'e5f4', 'g6g5', 'f4e3', 'g7g6', 'h2h3', 'd5d3', 'e3b6', 'g6g7', 'b2b4', 'f6d5']"
"{'_tag_roster': {'Event': 'Paris GCT Blitz', 'Site': 'Paris', 'Date': '2017.06.25', 'Round': '17', 'White': 'Nakamura, Hikaru', 'Black': 'Carlsen, Magnus', 'Result': '1-0'}, '_others': {'ECO': 'D11', 'WhiteElo': '2785', 'BlackElo': '2832', 'Annotator': 'Yermolinsky,A', 'PlyCount': '125', 'EventDate': '2017.06.21', 'EventType': 'tourn (blitz)', 'EventRounds': '18', 'EventCountry': 'FRA', 'EventCategory': '22', 'SourceTitle': 'CBM 179', 'Source': 'ChessBase', 'SourceDate': '2017.07.12', 'SourceVersion': '1', 'SourceVersionDate': '2017.07.12', 'SourceQuality': '1'}}","['g1f3', 'd7d5', 'e2e3', 'g8f6', 'c2c4', 'c7c6', 'd2d4', 'a7a6', 'f1d3', 'c8g4', 'b1d2', 'e7e6', 'h2h3', 'g4h5', 'b2b3', 'b8d7', 'c1b2', 'h5g6', 'd3g6', 'h7g6', 'd1c2', 'f8b4', 'e1g1', 'e8g8', 'b2c3', 'b4c3', 'c2c3', 'c6c5', 'f1d1', 'a8c8', 'a1c1', 'd8e7', 'c3b2', 'c5d4', 'f3d4', 'd7e5', 'd2f3', 'e5f3', 'd4f3', 'd5c4', 'c1c4', 'c8c4', 'b3c4', 'f8c8', 'f3e5', 'g6g5', 'b2b6', 'g7g6', 'a2a4', 'e7c7', 'b6b2', 'c7e7', 'b2b6', 'g8g7', 'g2g3', 'c8c7', 'b6b2', 'g7g8', 'd1d4', 'c7c5', 'd4d1', 'c5c7', 'g1g2', 'c7c8', 'd1d3', 'c8c7', 'd3d1', 'c7c8', 'a4a5', 'c8c7', 'b2b6', 'c7c8', 'd1b1', 'c8c7', 'b1b2', 'e7c5', 'f2f4', 'g5f4', 'g3f4', 'f6e4', 'g2f3', 'e4d6', 'b2b4', 'g8g7', 'f3e2', 'f7f6', 'b6c5', 'c7c5', 'e5d3', 'c5c4', 'b4b6', 'd6e4', 'b6b7', 'g7h6', 'd3b4', 'c4c3', 'b7b6', 'c3a3', 'b6a6', 'a3a4', 'b4c6', 'a4a2', 'e2d1', 'e4c3', 'd1e1', 'c3d5', 'a6a8', 'a2a1', 'e1d2', 'a1a2', 'd2d3', 'a2a3', 'd3d4', 'd5e3', 'a5a6', 'e3f5', 'd4c5', 'a3c3', 'c5b6', 'f5d6', 'a6a7', 'c3b3', 'b6c5', 'd6e4', 'c5d4']"
"{'_tag_roster': {'Event': 'Paris GCT Blitz', 'Site': 'Paris', 'Date': '2017.06.25', 'Round': '18', 'White': 'Carlsen, Magnus', 'Black': 'So, Wesley', 'Result': '1-0'}, '_others': {'ECO': 'D00', 'WhiteElo': '2832', 'BlackElo': '2812', 'PlyCount': '49', 'EventDate': '2017.06.21', 'EventType': 'tourn (blitz)', 'EventRounds': '18', 'EventCountry': 'FRA', 'EventCategory': '22', 'SourceTitle': 'CBM 179', 'Source': 'ChessBase', 'SourceDate': '2017.07.12', 'SourceVersion': '1', 'SourceVersionDate': '2017.07.12', 'SourceQuality': '1'}}","['d2d4', 'g8f6', 'c1f4', 'd7d5', 'e2e3', 'c7c5', 'b1c3', 'a7a6', 'd4c5', 'e7e6', 'c3a4', 'f8c5', 'a4c5', 'd8a5', 'c2c3', 'a5c5', 'g1f3', 'b8c6', 'f1d3', 'h7h6', 'f3e5', 'e8g8', 'e1g1', 'c5e7', 'c3c4', 'c6e5', 'f4e5', 'd5c4', 'd3c4', 'f8d8', 'd1f3', 'f6d5', 'e3e4', 'd5b6', 'c4b3', 'f7f6', 'e5c3', 'a6a5', 'a2a3', 'g8h8', 'f3e3', 'a8a6', 'a1d1', 'e6e5', 'c3a5', 'd8d1', 'f1d1', 'c8e6', 'a5b6']"
"{'_tag_roster': {'Event': 'Paris GCT Rapid', 'Site': 'Paris', 'Date': '2017.06.21', 'Round': '1', 'White': 'Grischuk, Alexander', 'Black': 'Carlsen, Magnus', 'Result': '1/2-1/2'}, '_others': {'ECO': 'D10', 'WhiteElo': '2761', 'BlackElo': '2832', 'PlyCount': '77', 'EventDate': '2017.06.21', 'EventType': 'tourn (rapid)', 'EventRounds': '9', 'EventCountry': 'FRA', 'EventCategory': '22', 'SourceTitle': 'CBM 179', 'Source': 'ChessBase', 'SourceDate': '2017.07.12', 'SourceVersion': '1', 'SourceVersionDate': '2017.07.12', 'SourceQuality': '1'}}","['d2d4', 'd7d5', 'c2c4', 'c7c6', 'c4d5', 'c6d5', 'c1g5', 'b8c6', 'b1c3', 'g8f6', 'g5f6', 'g7f6', 'e2e3', 'a7a6', 'a1c1', 'c8f5', 'f1d3', 'f5g6', 'f2f4', 'f6f5', 'h2h4', 'h7h5', 'g1f3', 'e7e6', 'c3a4', 'f7f6', 'a4c5', 'f8c5', 'c1c5', 'h8h7', 'd1b3', 'c6a7', 'h1h3', 'h7e7', 'e1f2', 'a7c8', 'h3h1', 'c8d6', 'h1c1', 'e8f8', 'b3c2', 'g6e8', 'f3d2', 'e8b5', 'a2a4', 'b5d3', 'c2d3', 'a6a5', 'd3e2', 'd8e8', 'c5c7', 'e7c7', 'c1c7', 'a8c8', 'c7c8', 'e8c8', 'e2h5', 'c8c2', 'f2e1', 'c2c1', 'e1e2', 'c1b2', 'h5h8', 'f8e7', 'h8g7', 'e7e8', 'g7c7', 'b2b4', 'h4h5', 'd6f7', 'c7c8', 'e8e7', 'c8c7', 'e7e8', 'c7c8', 'e8e7', 'c8c7']"
"{'_tag_roster': {'Event': 'Paris GCT Rapid', 'Site': 'Paris', 'Date': '2017.06.21', 'Round': '2', 'White': 'Mamedyarov, Shakhriyar', 'Black': 'Carlsen, Magnus', 'Result': '0-1'}, '_others': {'ECO': 'B14', 'WhiteElo': '2800', 'BlackElo': '2832', 'Annotator': 'Yermolinsky,A', 'PlyCount': '56', 'EventDate': '2017.06.21', 'EventType': 'tourn (rapid)', 'EventRounds': '9', 'EventCountry': 'FRA', 'EventCategory': '22', 'SourceTitle': 'CBM 179', 'Source': 'ChessBase', 'SourceDate': '2017.07.12', 'SourceVersion': '1', 'SourceVersionDate': '2017.07.12', 'SourceQuality': '1'}}","['d2d4', 'g8f6', 'c2c4', 'e7e6', 'b1c3', 'f8b4', 'g1f3', 'e8g8', 'c1g5', 'c7c5', 'e2e3', 'c5d4', 'e3d4', 'd7d5', 'c4d5', 'e6d5', 'f1e2', 'h7h6', 'g5f6', 'd8f6', 'e1g1', 'b4c3', 'b2c3', 'b8c6', 'f1e1', 'b7b6', 'f3d2', 'c8e6', 'd2f1', 'c6a5', 'f1e3', 'a8c8', 'a1c1', 'f8d8', 'e2d3', 'c8c7', 'g2g3', 'g7g6', 'e3g2', 'a5c4', 'c1c2', 'c7e7', 'd1c1', 'e6f5', 'e1e7', 'f5d3', 'e7a7', 'g6g5', 'c2d2', 'c4d2', 'c1d2', 'd3e4', 'g2e1', 'd8e8', 'a2a4', 'e4f3']"
"{'_tag_roster': {'Event': 'Paris GCT Rapid', 'Site': 'Paris', 'Date': '2017.06.21', 'Round': '3', 'White': 'Carlsen, Magnus', 'Black': 'Vachier Lagrave, Maxime', 'Result': '1-0'}, '_others': {'ECO': 'B92', 'WhiteElo': '2832', 'BlackElo': '2796', 'Annotator': 'Yermolinsky,A', 'PlyCount': '77', 'EventDate': '2017.06.21', 'EventType': 'tourn (rapid)', 'EventRounds': '9', 'EventCountry': 'FRA', 'EventCategory': '22', 'SourceTitle': 'CBM 179', 'Source': 'ChessBase', 'SourceDate': '2017.07.12', 'SourceVersion': '1', 'SourceVersionDate': '2017.07.12', 'SourceQuality': '1'}}","['e2e4', 'c7c5', 'g1f3', 'd7d6', 'd2d4', 'c5d4', 'f3d4', 'g8f6', 'b1c3', 'a7a6', 'f1e2', 'e7e5', 'd4f3', 'f8e7', 'c1g5', 'b8d7', 'a2a4', 'b7b6', 'f3d2', 'h7h6', 'g5f6', 'd7f6', 'd2c4', 'c8b7', 'a4a5', 'b6b5', 'c4b6', 'f6e4', 'c3e4', 'b7e4', 'e2f3', 'e4f3', 'd1f3', 'a8a7', 'c2c4', 'd6d5', 'c4b5', 'e7b4', 'e1e2', 'b4a5', 'b6d5', 'a6b5', 'b2b4', 'a5b6', 'a1a7', 'b6a7', 'h1a1', 'a7b8', 'f3d3', 'e8g8', 'd3b5', 'e5e4', 'g2g3', 'b8e5', 'a1d1', 'd8g5', 'e2f1', 'f7f5', 'b5e2', 'g8h8', 'f2f4', 'e4f3', 'e2e5', 'g5h5', 'd5f4', 'h5h2', 'f4g6', 'h8h7', 'g6f8', 'h7h8', 'f8g6', 'h8h7', 'g6h4', 'h2h1', 'f1f2', 'h1d1', 'e5f5']"
"{'_tag_roster': {'Event': 'Paris GCT Rapid', 'Site': 'Paris', 'Date': '2017.06.22', 'Round': '4', 'White': 'So, Wesley', 'Black': 'Carlsen, Magnus', 'Result': '0-1'}, '_others': {'ECO': 'C54', 'WhiteElo': '2812', 'BlackElo': '2832', 'Annotator': 'Yermolinsky,A', 'PlyCount': '86', 'EventDate': '2017.06.21', 'EventType': 'tourn (rapid)', 'EventRounds': '9', 'EventCountry': 'FRA', 'EventCategory': '22', 'SourceTitle': 'CBM 179', 'Source': 'ChessBase', 'SourceDate': '2017.07.12', 'SourceVersion': '1', 'SourceVersionDate': '2017.07.12', 'SourceQuality': '1'}}","['e2e4', 'e7e5', 'g1f3', 'b8c6', 'f1c4', 'f8c5', 'e1g1', 'g8f6', 'd2d3', 'e8g8', 'c2c3', 'd7d6', 'f1e1', 'a7a6', 'c4b3', 'f8e8', 'h2h3', 'h7h6', 'b1d2', 'c8e6', 'd2f1', 'e6b3', 'd1b3', 'd6d5', 'c1e3', 'c5f8', 'a1d1', 'c6a5', 'b3c2', 'c7c5', 'e4d5', 'd8d5', 'e3d2', 'a5c6', 'f1e3', 'd5d7', 'e3c4', 'd7c7', 'a2a4', 'b7b5', 'a4b5', 'a6b5', 'c4a3', 'c7b7', 'c3c4', 'b5b4', 'a3b5', 'a8d8', 'd1a1', 'b7d7', 'a1a6', 'e8e6', 'c2a4', 'd7d3', 'd2h6', 'g7h6', 'b5c7', 'c6d4', 'f3d4', 'e6a6', 'a4a6', 'd8d6', 'd4c6', 'd3f5', 'c7d5', 'f5e6', 'a6a8', 'd6c6', 'e1e3', 'f6e8', 'e3g3', 'g8h7', 'g3f3', 'e5e4', 'f3f4', 'c6a6', 'f4f7', 'e6f7', 'a8a6', 'f8g7', 'a6c6', 'g7d4', 'g1h2', 'e8g7', 'd5e3', 'f7f4']"
