headers,moves
"{'_tag_roster': {'Event': 'URS-ch FL55', 'Site': 'Lvov', 'Date': '1987.??.??', 'Round': '?', 'White': 'Romanishin, Oleg M', 'Black': 'Bareev, Evgeny', 'Result': '0-1'}, '_others': {'ECO': 'B30', 'WhiteElo': '2555', 'BlackElo': '2555', 'PlyCount': '96', 'EventDate': '1987.11.??', 'EventType': 'tourn', 'EventRounds': '17', 'EventCountry': 'URS', 'EventCategory': '10', 'SourceTitle': 'CBM 127 Extra', 'Source': 'ChessBase', 'SourceDate': '2009.01.08', 'SourceVersion': '2', 'SourceVersionDate': '2009.01.28', 'SourceQuality': '1'}}","['e2e4', 'c7c5', 'g1f3', 'e7e6', 'd2d3', 'b8c6', 'g2g3', 'g8f6', 'f1g2', 'f8e7', 'e1g1', 'e8g8', 'f1e1', 'd7d6', 'c2c3', 'd8c7', 'b1a3', 'a7a6', 'a3c2', 'c8d7', 'c1f4', 'e6e5', 'f4d2', 'f8e8', 'c2e3', 'e7f8', 'h2h3', 'd7e6', 'f3h2', 'c7d7', 'h2g4', 'f6g4', 'h3g4', 'b7b5', 'g4g5', 'f8e7', 'f2f4', 'f7f6', 'f4f5', 'e6f7', 'e3d5', 'f6g5', 'd5b6', 'd7b7', 'b6a8', 'e8a8', 'g2f3', 'g8f8', 'f3h5', 'f7g8', 'd2e3', 'a8c8', 'd1d2', 'h7h6', 'e1f1', 'a6a5', 'h5d1', 'a5a4', 'b2b3', 'a4a3', 'b3b4', 'c5b4', 'c3b4', 'd6d5', 'a1b1', 'd5e4', 'd3e4', 'c8d8', 'd2f2', 'g8c4', 'd1e2', 'c4a2', 'b1a1', 'a2f7', 'a1a3', 'e7b4', 'e3c5', 'f8g8', 'c5b4', 'c6b4', 'f5f6', 'g7g6', 'a3a7', 'b7b8', 'f1c1', 'd8c8', 'c1c8', 'b8c8', 'f2b6', 'b4c2', 'e2g4', 'c8c4', 'b6d8', 'g8h7', 'a7f7', 'c4f7']"
"{'_tag_roster': {'Event': 'Malmo', 'Site': 'Malmo', 'Date': '1987.??.??', 'Round': '?', 'White': 'Balashov, Yuri S', 'Black': 'Hansen, Curt', 'Result': '1-0'}, '_others': {'ECO': 'D89', 'WhiteElo': '2550', 'BlackElo': '2550', 'PlyCount': '71', 'EventDate': '1987.12.??', 'EventType': 'tourn', 'EventRounds': '9', 'EventCountry': 'SWE', 'EventCategory': '11', 'SourceTitle': 'TD', 'Source': 'ChessBase', 'SourceDate': '1994.03.01', 'SourceVersion': '1', 'SourceVersionDate': '1994.03.01', 'SourceQuality': '1'}}","['d2d4', 'g8f6', 'c2c4', 'g7g6', 'b1c3', 'd7d5', 'c4d5', 'f6d5', 'e2e4', 'd5c3', 'b2c3', 'f8g7', 'f1c4', 'c7c5', 'g1e2', 'b8c6', 'c1e3', 'e8g8', 'e1g1', 'c8g4', 'f2f3', 'c6a5', 'c4d3', 'c5d4', 'c3d4', 'g4e6', 'a1c1', 'e6a2', 'd1a4', 'a2e6', 'd4d5', 'e6d7', 'a4b4', 'b7b6', 'f3f4', 'e7e6', 'd5d6', 'e6e5', 'f4f5', 'a8c8', 'e2c3', 'd7c6', 'c3b5', 'd8d7', 'f5f6', 'g7h8', 'd3e2', 'f8d8', 'c1d1', 'c8b8', 'h2h3', 'h7h5', 'g1h2', 'a5b7', 'b5a7', 'b7d6', 'a7c6', 'd7c6', 'd1d5', 'd6e8', 'e2b5', 'c6b7', 'd5d8', 'b8d8', 'b4e7', 'b7c7', 'e3b6', 'c7e7', 'f6e7', 'd8b8', 'f1d1']"
"{'_tag_roster': {'Event': 'Borjomi U20', 'Site': 'Borjomi', 'Date': '1988.??.??', 'Round': '?', 'White': 'Khenkin, Igor', 'Black': 'Smirin, Ilia', 'Result': '0-1'}, '_others': {'ECO': 'E12', 'WhiteElo': '2560', 'BlackElo': '2560', 'PlyCount': '116', 'EventDate': '1988.??.??', 'EventType': 'tourn', 'EventRounds': '11', 'EventCountry': 'URS', 'EventCategory': '7', 'SourceTitle': 'EXT 1997', 'Source': 'ChessBase', 'SourceDate': '1996.11.15', 'SourceVersion': '1', 'SourceVersionDate': '1996.11.15', 'SourceQuality': '1'}}","['d2d4', 'g8f6', 'g1f3', 'e7e6', 'c2c4', 'b7b6', 'b1c3', 'c8b7', 'a2a3', 'g7g6', 'd1c2', 'b7f3', 'g2f3', 'b8c6', 'e2e3', 'f8g7', 'f3f4', 'c6e7', 'f1d3', 'e8g8', 'e3e4', 'c7c5', 'd4d5', 'e6d5', 'e4d5', 'a7a6', 'a3a4', 'd7d6', 'h2h4', 'd8d7', 'h4h5', 'f8e8', 'e1f1', 'f6h5', 'f4f5', 'h5f6', 'f2f3', 'e7f5', 'd3f5', 'd7f5', 'c2f5', 'g6f5', 'c1f4', 'f6d7', 'f4d6', 'g7e5', 'd6e5', 'd7e5', 'h1h5', 'e5c4', 'f1f2', 'c4b2', 'h5f5', 'b2d3', 'f2g3', 'a8d8', 'f5f6', 'e8e3', 'a1g1', 'g8f8', 'f6b6', 'd3b4', 'c3e4', 'd8d5', 'g3f4', 'e3b3', 'b6b8', 'f8e7', 'b8b7', 'e7e6', 'b7b6', 'e6d7', 'b6b7', 'd7c6', 'b7f7', 'c6b6', 'f7f6', 'b6a5', 'g1g7', 'h7h5', 'f4g3', 'b3b1', 'g7b7', 'b1c1', 'f6b6', 'c1c4', 'b6h6', 'a5a4', 'b7h7', 'c4c1', 'h6h5', 'd5h5', 'h7h5', 'b4d3', 'h5d5', 'c5c4', 'f3f4', 'c1g1', 'g3f3', 'g1f1', 'f3e3', 'd3f4', 'd5d4', 'a4b4', 'd4c4', 'b4c4', 'e4d2', 'c4c3', 'd2f1', 'a6a5', 'f1d2', 'a5a4', 'd2b1', 'c3b2', 'b1d2', 'f4d5']"
"{'_tag_roster': {'Event': 'Moscow-A', 'Site': 'Moscow', 'Date': '1988.??.??', 'Round': '?', 'White': 'Chernin, Alexander', 'Black': 'Kharitonov, Andrei Y', 'Result': '1/2-1/2'}, '_others': {'ECO': 'D55', 'WhiteElo': '2560', 'BlackElo': '2550', 'PlyCount': '28', 'EventDate': '1988.??.??', 'EventType': 'tourn', 'EventRounds': '11', 'EventCountry': 'URS', 'EventCategory': '12', 'SourceTitle': 'CBM 009', 'Source': 'ChessBase', 'SourceDate': '1989.04.01', 'SourceVersion': '1', 'SourceVersionDate': '1989.04.01', 'SourceQuality': '1'}}","['d2d4', 'g8f6', 'g1f3', 'd7d5', 'c2c4', 'e7e6', 'b1c3', 'f8e7', 'c1g5', 'h7h6', 'g5f6', 'e7f6', 'e2e3', 'e8g8', 'd1d2', 'c7c6', 'h2h3', 'b8d7', 'c4d5', 'e6d5', 'f1d3', 'f8e8', 'e1g1', 'd7f8', 'b2b4', 'a7a6', 'c3a4', 'g7g6']"
"{'_tag_roster': {'Event': 'Moscow-A', 'Site': 'Moscow', 'Date': '1988.??.??', 'Round': '?', 'White': 'Chernin, Alexander', 'Black': 'Psakhis, Lev', 'Result': '1/2-1/2'}, '_others': {'ECO': 'B20', 'WhiteElo': '2560', 'BlackElo': '2560', 'PlyCount': '30', 'EventDate': '1988.??.??', 'EventType': 'tourn', 'EventRounds': '11', 'EventCountry': 'URS', 'EventCategory': '12', 'SourceTitle': 'CBM 009', 'Source': 'ChessBase', 'SourceDate': '1989.04.01', 'SourceVersion': '1', 'SourceVersionDate': '1989.04.01', 'SourceQuality': '1'}}","['g2g3', 'c7c5', 'f1g2', 'g7g6', 'f2f4', 'f8g7', 'e2e4', 'b8c6', 'd2d3', 'd7d6', 'g1f3', 'e7e6', 'c2c3', 'g8e7', 'c1e3', 'e8g8', 'e1g1', 'b7b6', 'f1e1', 'c8a6', 'a2a4', 'f8e8', 'b1a3', 'd8d7', 'e3f2', 'h7h6', 'a3c2', 'a6b7', 'h2h4', 'a7a6']"
"{'_tag_roster': {'Event': 'Moscow-A', 'Site': 'Moscow', 'Date': '1988.??.??', 'Round': '?', 'White': 'Kharitonov, Andrei Y', 'Black': 'Psakhis, Lev', 'Result': '1/2-1/2'}, '_others': {'ECO': 'E12', 'WhiteElo': '2550', 'BlackElo': '2560', 'PlyCount': '31', 'EventDate': '1988.??.??', 'EventType': 'tourn', 'EventRounds': '11', 'EventCountry': 'URS', 'EventCategory': '12', 'SourceTitle': 'CBM 009', 'Source': 'ChessBase', 'SourceDate': '1989.04.01', 'SourceVersion': '1', 'SourceVersionDate': '1989.04.01', 'SourceQuality': '1'}}","['d2d4', 'e7e6', 'c2c4', 'g8f6', 'g1f3', 'b7b6', 'a2a3', 'c8b7', 'b1c3', 'd7d5', 'c4d5', 'f6d5', 'e2e3', 'd5f6', 'f1d3', 'c7c5', 'e1g1', 'b8d7', 'd1e2', 'a7a6', 'f1d1', 'd8b8', 'd3c2', 'f8d6', 'd4c5', 'd6c5', 'h2h3', 'e8g8', 'e3e4', 'b6b5', 'c1e3']"
"{'_tag_roster': {'Event': 'Moscow-A', 'Site': 'Moscow', 'Date': '1988.??.??', 'Round': '?', 'White': 'Psakhis, Lev', 'Black': 'Smagin, Sergey', 'Result': '1-0'}, '_others': {'ECO': 'C92', 'WhiteElo': '2560', 'BlackElo': '2550', 'PlyCount': '95', 'EventDate': '1988.??.??', 'EventType': 'tourn', 'EventRounds': '11', 'EventCountry': 'URS', 'EventCategory': '12', 'SourceTitle': 'CBM 009', 'Source': 'ChessBase', 'SourceDate': '1989.04.01', 'SourceVersion': '1', 'SourceVersionDate': '1989.04.01', 'SourceQuality': '1'}}","['e2e4', 'e7e5', 'g1f3', 'b8c6', 'f1b5', 'a7a6', 'b5a4', 'g8f6', 'e1g1', 'f8e7', 'f1e1', 'b7b5', 'a4b3', 'e8g8', 'c2c3', 'd7d6', 'h2h3', 'c8e6', 'd2d4', 'e6b3', 'a2b3', 'f8e8', 'd4d5', 'c6b8', 'c3c4', 'c7c6', 'd1d3', 'b5b4', 'c1d2', 'c6c5', 'd2e3', 'b8d7', 'b1d2', 'h7h6', 'd2f1', 'f6h7', 'f1g3', 'e7g5', 'g3f5', 'd8f6', 'f3h2', 'h6h5', 'e3g5', 'h7g5', 'h3h4', 'g5h7', 'g2g4', 'g7g6', 'g4g5', 'f6d8', 'f5d6', 'e8f8', 'd6b7', 'd8b6', 'b7a5', 'f7f6', 'd3h3', 'd7b8', 'f2f4', 'a8a7', 'f4e5', 'f6g5', 'e5e6', 'b6d8', 'e4e5', 'g5h4', 'h3e3', 'a7e7', 'g1h1', 'f8f5', 'e3c5', 'h7g5', 'c5e3', 'g5e6', 'd5e6', 'e7e6', 'e3c5', 'h4h3', 'a1d1', 'd8e8', 'c5c7', 'f5f8', 'd1d6', 'e6e7', 'c7b6', 'g6g5', 'd6g6', 'e7g7', 'g6g7', 'g8g7', 'b6f6', 'g7h7', 'f6g5', 'b8c6', 'e1g1']"
"{'_tag_roster': {'Event': 'Moscow-A', 'Site': 'Moscow', 'Date': '1988.??.??', 'Round': '?', 'White': 'Smagin, Sergey', 'Black': 'Chernin, Alexander', 'Result': '1/2-1/2'}, '_others': {'ECO': 'B17', 'WhiteElo': '2550', 'BlackElo': '2560', 'PlyCount': '23', 'EventDate': '1988.??.??', 'EventType': 'tourn', 'EventRounds': '11', 'EventCountry': 'URS', 'EventCategory': '12', 'SourceTitle': 'CBM 009', 'Source': 'ChessBase', 'SourceDate': '1989.04.01', 'SourceVersion': '1', 'SourceVersionDate': '1989.04.01', 'SourceQuality': '1'}}","['e2e4', 'c7c6', 'd2d4', 'd7d5', 'b1c3', 'd5e4', 'c3e4', 'b8d7', 'g1f3', 'g8f6', 'e4f6', 'd7f6', 'f3e5', 'f6d7', 'e5d7', 'd8d7', 'c2c3', 'd7g4', 'd1g4', 'c8g4', 'f1e2', 'g4e2', 'e1e2']"
"{'_tag_roster': {'Event': 'Moscow-A', 'Site': 'Moscow', 'Date': '1988.??.??', 'Round': '?', 'White': 'Smagin, Sergey', 'Black': 'Kharitonov, Andrei Y', 'Result': '1/2-1/2'}, '_others': {'ECO': 'B84', 'WhiteElo': '2550', 'BlackElo': '2550', 'PlyCount': '84', 'EventDate': '1988.??.??', 'EventType': 'tourn', 'EventRounds': '11', 'EventCountry': 'URS', 'EventCategory': '12', 'SourceTitle': 'CBM 009', 'Source': 'ChessBase', 'SourceDate': '1989.04.01', 'SourceVersion': '1', 'SourceVersionDate': '1989.04.01', 'SourceQuality': '1'}}","['e2e4', 'c7c5', 'g1f3', 'd7d6', 'd2d4', 'c5d4', 'f3d4', 'g8f6', 'b1c3', 'e7e6', 'f1e2', 'f8e7', 'e1g1', 'e8g8', 'f2f4', 'a7a6', 'g1h1', 'd8c7', 'a2a4', 'b7b6', 'f1f3', 'c8b7', 'e2d3', 'b8c6', 'd4c6', 'b7c6', 'd1e2', 'c7b7', 'f3g3', 'g7g6', 'f4f5', 'e6f5', 'e4f5', 'f8e8', 'c1g5', 'e7f8', 'e2f2', 'f6e4', 'd3e4', 'c6e4', 'g5f6', 'b7d7', 'f5g6', 'f7g6', 'c3e4', 'e8e4', 'f2b6', 'a8e8', 'f6c3', 'd6d5', 'h2h3', 'd5d4', 'g3d3', 'f8g7', 'c3d2', 'e8e6', 'b6b8', 'e6e8', 'b8b6', 'e8e6', 'b6b3', 'd7c6', 'c2c3', 'e4e2', 'a1g1', 'c6b6', 'b3b6', 'e6b6', 'c3d4', 'b6b2', 'g1d1', 'g7f8', 'd4d5', 'f8d6', 'h1g1', 'd6c5', 'g1h1', 'c5d6', 'h1g1', 'd6c5', 'g1h1', 'c5d6', 'a4a5', 'b2a2']"
"{'_tag_roster': {'Event': 'Pula op', 'Site': 'Pula', 'Date': '1988.??.??', 'Round': '?', 'White': 'Bareev, Evgeny', 'Black': 'Chernin, Alexander', 'Result': '1-0'}, '_others': {'ECO': 'E11', 'WhiteElo': '2555', 'BlackElo': '2560', 'PlyCount': '90', 'EventDate': '1988.??.??', 'EventType': 'swiss', 'EventRounds': '9', 'EventCountry': 'CRO', 'SourceTitle': 'EXT 2002', 'Source': 'ChessBase', 'SourceDate': '2001.11.25', 'SourceVersion': '1', 'SourceVersionDate': '2001.11.25', 'SourceQuality': '1'}}","['d2d4', 'g8f6', 'c2c4', 'e7e6', 'g1f3', 'd7d5', 'g2g3', 'f8b4', 'c1d2', 'b4e7', 'f1g2', 'e8g8', 'e1g1', 'c7c6', 'd1b3', 'b7b6', 'c4d5', 'c6d5', 'f1c1', 'c8b7', 'a2a4', 'f6e4', 'd2e1', 'e4d6', 'f3e5', 'b8d7', 'e5c6', 'b7c6', 'c1c6', 'd7b8', 'c6c1', 'd8d7', 'e2e3', 'b8c6', 'g2f1', 'f8c8', 'b1c3', 'd7b7', 'b3d1', 'a7a5', 'c3a2', 'c8c7', 'c1c3', 'd6e4', 'c3c2', 'a8c8', 'a1c1', 'c6b4', 'a2b4', 'e7b4', 'e1b4', 'a5b4', 'f1d3', 'g7g6', 'g1g2', 'g8g7', 'c2c7', 'c8c7', 'c1c7', 'b7c7', 'd3e4', 'd5e4', 'd4d5', 'e6d5', 'd1d4', 'f7f6', 'd4b4', 'g7f7', 'b4b5', 'f7e6', 'b2b4', 'e6d6', 'b5e8', 'f6f5', 'h2h4', 'c7c4', 'e8b8', 'd6c6', 'b4b5', 'c6d7', 'b8b6', 'c4a4', 'b6c6', 'd7e7', 'c6d5', 'a4b4', 'd5e5', 'e7f7', 'e5c7', 'f7f6']"
"{'_tag_roster': {'Event': 'URS Cup rapid', 'Site': 'Tallinn', 'Date': '1988.??.??', 'Round': '5', 'White': 'Psakhis, Lev', 'Black': 'Bareev, Evgeny', 'Result': '1-0'}, '_others': {'ECO': 'C11', 'WhiteElo': '2550', 'BlackElo': '2555', 'PlyCount': '49', 'EventDate': '1988.??.??', 'EventType': 'swiss (rapid)', 'EventRounds': '11', 'EventCountry': 'URS', 'SourceTitle': 'EXT 2000', 'Source': 'ChessBase', 'SourceDate': '1999.11.16', 'SourceVersion': '1', 'SourceVersionDate': '1999.11.16', 'SourceQuality': '1'}}","['e2e4', 'e7e6', 'd2d4', 'd7d5', 'b1c3', 'g8f6', 'e4e5', 'f6d7', 'f2f4', 'c7c5', 'g1f3', 'b8c6', 'c1e3', 'c5d4', 'f3d4', 'f8c5', 'd1d2', 'e8g8', 'e1c1', 'a7a6', 'c1b1', 'd8c7', 'h2h4', 'b7b5', 'd4c6', 'c7c6', 'e3c5', 'd7c5', 'd2d4', 'a8b8', 'f1d3', 'b5b4', 'c3e2', 'a6a5', 'h4h5', 'a5a4', 'h5h6', 'g7g6', 'e2c1', 'c8d7', 'h1e1', 'f8c8', 'e1e2', 'c6b6', 'd4f2', 'b4b3', 'a2a3', 'b3c2', 'e2c2']"
"{'_tag_roster': {'Event': 'URS-chT', 'Site': 'Nabereznye Chelny', 'Date': '1988.??.??', 'Round': '3', 'White': 'Svirin, Oleg', 'Black': 'Skudnov, Sergej', 'Result': '0-1'}, '_others': {'ECO': 'D47', 'WhiteElo': '2560', 'BlackElo': '2560', 'PlyCount': '68', 'EventDate': '1988.??.??', 'EventType': 'team', 'EventRounds': '11', 'EventCountry': 'URS', 'SourceTitle': 'TD', 'Source': 'ChessBase', 'SourceDate': '1994.03.01', 'SourceVersion': '1', 'SourceVersionDate': '1994.03.01', 'SourceQuality': '1'}}","['g1f3', 'd7d5', 'd2d4', 'g8f6', 'c2c4', 'e7e6', 'b1c3', 'c7c6', 'e2e3', 'b8d7', 'f1d3', 'd5c4', 'd3c4', 'b7b5', 'c4d3', 'c8b7', 'e3e4', 'b5b4', 'c3a4', 'c6c5', 'e4e5', 'f6d5', 'e1g1', 'c5d4', 'f3d4', 'd7e5', 'd3b5', 'e5d7', 'f1e1', 'a8c8', 'd1h5', 'g7g6', 'h5e5', 'd8f6', 'e5e4', 'c8c7', 'c1e3', 'f8d6', 'a1c1', 'd5e3', 'e4e3', 'c7c1', 'e1c1', 'd6f4', 'b5d7', 'e8d7', 'a4c5', 'd7e7', 'e3d3', 'f4c1', 'c5b7', 'e7f8', 'b2b3', 'c1b2', 'd4e2', 'f8g7', 'g2g3', 'h8c8', 'd3d7', 'c8f8', 'b7d6', 'f6d8', 'd7d8', 'f8d8', 'd6c4', 'd8d1', 'g1g2', 'b2f6']"
"{'_tag_roster': {'Event': 'URS-chT', 'Site': 'Nabereznye Chelny', 'Date': '1988.??.??', 'Round': '5', 'White': 'Razuvaev, Yuri S', 'Black': 'Timoshenko, Georgy', 'Result': '1/2-1/2'}, '_others': {'ECO': 'D76', 'WhiteElo': '2560', 'BlackElo': '2560', 'PlyCount': '59', 'EventDate': '1988.??.??', 'EventType': 'team', 'EventRounds': '11', 'EventCountry': 'URS', 'SourceTitle': 'TD', 'Source': 'ChessBase', 'SourceDate': '1994.03.01', 'SourceVersion': '1', 'SourceVersionDate': '1994.03.01', 'SourceQuality': '1'}}","['d2d4', 'g8f6', 'c2c4', 'g7g6', 'g2g3', 'f8g7', 'f1g2', 'd7d5', 'c4d5', 'f6d5', 'g1f3', 'e8g8', 'e1g1', 'd5b6', 'b1c3', 'b8c6', 'e2e3', 'f8e8', 'd4d5', 'c6a5', 'f3d4', 'c8d7', 'b2b4', 'a5c4', 'h2h3', 'c7c6', 'd5c6', 'd7c6', 'g2c6', 'b7c6', 'a1b1', 'd8c8', 'd1g4', 'e7e6', 'h3h4', 'c6c5', 'b4c5', 'c8c5', 'c3e4', 'c5d5', 'g4f3', 'f7f5', 'e4g5', 'd5f3', 'g5f3', 'e6e5', 'd4b5', 'e5e4', 'f3d4', 'b6d5', 'd4c6', 'a7a6', 'b5d4', 'a8c8', 'b1b7', 'c8c7', 'b7c7', 'd5c7', 'g3g4']"
"{'_tag_roster': {'Event': 'URS-chT', 'Site': 'Nabereznye Chelny', 'Date': '1988.??.??', 'Round': '7', 'White': 'Andreev, Afrikan', 'Black': 'Khmelnitsky, Igor N', 'Result': '0-1'}, '_others': {'ECO': 'B03', 'WhiteElo': '2560', 'BlackElo': '2560', 'PlyCount': '36', 'EventDate': '1988.??.??', 'EventType': 'team', 'EventRounds': '11', 'EventCountry': 'URS', 'SourceTitle': 'TD', 'Source': 'ChessBase', 'SourceDate': '1994.03.01', 'SourceVersion': '1', 'SourceVersionDate': '1994.03.01', 'SourceQuality': '1'}}","['e2e4', 'g8f6', 'e4e5', 'f6d5', 'c2c4', 'd5b6', 'd2d4', 'd7d6', 'f2f4', 'd6e5', 'f4e5', 'b8c6', 'c1e3', 'c8f5', 'b1c3', 'e7e6', 'g1f3', 'f5g4', 'd1d2', 'f8e7', 'e1c1', 'd8d7', 'h2h3', 'g4f5', 'd4d5', 'c6a5', 'e3b6', 'a7b6', 'd2f4', 'e7b4', 'd5e6', 'a5b3', 'a2b3', 'a8a1', 'c3b1', 'a1b1']"
"{'_tag_roster': {'Event': 'URS-chT', 'Site': 'Nabereznye Chelny', 'Date': '1988.??.??', 'Round': '8', 'White': 'Shcherbakov, Ruslan', 'Black': 'Voloshin, Leonid', 'Result': '0-1'}, '_others': {'ECO': 'E11', 'WhiteElo': '2560', 'BlackElo': '2560', 'PlyCount': '80', 'EventDate': '1988.??.??', 'EventType': 'team', 'EventRounds': '11', 'EventCountry': 'URS', 'SourceTitle': 'TD', 'Source': 'ChessBase', 'SourceDate': '1994.03.01', 'SourceVersion': '1', 'SourceVersionDate': '1994.03.01', 'SourceQuality': '1'}}","['d2d4', 'g8f6', 'c2c4', 'e7e6', 'g1f3', 'f8b4', 'c1d2', 'd8e7', 'g2g3', 'e8g8', 'b1c3', 'd7d6', 'f1g2', 'b4c3', 'd2c3', 'f6e4', 'd1c2', 'e4c3', 'c2c3', 'f8e8', 'a1d1', 'b8d7', 'e1g1', 'e6e5', 'e2e4', 'c7c5', 'd4e5', 'd6e5', 'g2h3', 'd7f8', 'h3c8', 'a8c8', 'd1d5', 'f7f6', 'f1d1', 'c8c7', 'c3a5', 'b7b6', 'a5a4', 'e7f7', 'f3h4', 'g7g6', 'h4g2', 'f8e6', 'd5d7', 'c7d7', 'd1d7', 'e8e7', 'd7e7', 'f7e7', 'g2e3', 'g8f7', 'a4c6', 'e7c7', 'c6a8', 'c7d7', 'h2h4', 'e6d4', 'g1g2', 'f7g7', 'a2a3', 'f6f5', 'e4f5', 'g6f5', 'g2h2', 'f5f4', 'g3f4', 'e5f4', 'a8g2', 'g7h8', 'e3g4', 'd7e7', 'h4h5', 'e7h4', 'h2g1', 'f4f3', 'g2h2', 'h4g4', 'g1f1', 'g4g2']"
"{'_tag_roster': {'Event': 'URS-chT', 'Site': 'Nabereznye Chelny', 'Date': '1988.??.??', 'Round': '8', 'White': 'Vitolinsh, Alvis', 'Black': 'Khenkin, Igor', 'Result': '1-0'}, '_others': {'ECO': 'B19', 'WhiteElo': '2560', 'BlackElo': '2560', 'PlyCount': '59', 'EventDate': '1988.??.??', 'EventType': 'team', 'EventRounds': '11', 'EventCountry': 'URS', 'SourceTitle': 'TD', 'Source': 'ChessBase', 'SourceDate': '1994.03.01', 'SourceVersion': '1', 'SourceVersionDate': '1994.03.01', 'SourceQuality': '1'}}","['e2e4', 'c7c6', 'd2d4', 'd7d5', 'b1d2', 'd5e4', 'd2e4', 'c8f5', 'e4g3', 'f5g6', 'g1f3', 'b8d7', 'h2h4', 'h7h6', 'h4h5', 'g6h7', 'f1d3', 'h7d3', 'd1d3', 'd8c7', 'c1d2', 'e7e6', 'e1c1', 'g8f6', 'g3e4', 'e8c8', 'c2c4', 'd7c5', 'e4c5', 'f8c5', 'd2c3', 'c5b6', 'c1b1', 'h8e8', 'b2b4', 'c6c5', 'b4c5', 'b6c5', 'b1a1', 'c8b8', 'f3e5', 'c5d6', 'd3f3', 'd8c8', 'd1b1', 'd6e5', 'd4e5', 'f6d5', 'c4d5', 'c7c3', 'f3c3', 'c8c3', 'd5d6', 'f7f6', 'f2f4', 'c3g3', 'h1c1', 'e8c8', 'f4f5']"
"{'_tag_roster': {'Event': 'URS-chT', 'Site': 'Nabereznye Chelny', 'Date': '1988.??.??', 'Round': '9', 'White': 'Amirkhanov, Rinat', 'Black': 'Chernyshov, Konstantin', 'Result': '1-0'}, '_others': {'ECO': 'B08', 'WhiteElo': '2560', 'BlackElo': '2560', 'PlyCount': '81', 'EventDate': '1988.??.??', 'EventType': 'team', 'EventRounds': '11', 'EventCountry': 'URS', 'SourceTitle': 'TD', 'Source': 'ChessBase', 'SourceDate': '1994.03.01', 'SourceVersion': '1', 'SourceVersionDate': '1994.03.01', 'SourceQuality': '1'}}","['d2d4', 'd7d6', 'e2e4', 'g7g6', 'g1f3', 'g8f6', 'b1c3', 'f8g7', 'f1e2', 'e8g8', 'e1g1', 'c7c6', 'a2a4', 'h7h6', 'h2h3', 'a7a5', 'c1e3', 'b8a6', 'd1d2', 'g8h7', 'a1d1', 'a6b4', 'f3e1', 'd8e8', 'e1d3', 'f6d7', 'c3b1', 'b4d3', 'd2d3', 'b7b6', 'd3b3', 'a8b8', 'b1c3', 'f7f5', 'e4f5', 'g6f5', 'd4d5', 'c6c5', 'f2f4', 'e8g6', 'e2f3', 'f8g8', 'f1e1', 'c8b7', 'b3b5', 'g7c3', 'b2c3', 'd7f6', 'e3f2', 'g8g7', 'b5d3', 'b7c8', 'f2h4', 'c8d7', 'd1a1', 'b8g8', 'c3c4', 'f6e4', 'e1e4', 'e7e5', 'f4e5', 'h7h8', 'e4e2', 'd6e5', 'e2e5', 'g6d6', 'd3c3', 'f5f4', 'g1h2', 'h8h7', 'a1e1', 'g8f8', 'e5e7', 'f8f7', 'e7f7', 'g7f7', 'c3d3', 'h7g8', 'd3b3', 'f7g7', 'b3c3']"
"{'_tag_roster': {'Event': 'URS-chT', 'Site': 'Nabereznye Chelny', 'Date': '1988.??.??', 'Round': '9', 'White': 'Razuvaev, Yuri S', 'Black': 'Kishnev, Sergey', 'Result': '1-0'}, '_others': {'ECO': 'A22', 'WhiteElo': '2560', 'BlackElo': '2560', 'PlyCount': '61', 'EventDate': '1988.??.??', 'EventType': 'team', 'EventRounds': '11', 'EventCountry': 'URS', 'SourceTitle': 'TD', 'Source': 'ChessBase', 'SourceDate': '1994.03.01', 'SourceVersion': '1', 'SourceVersionDate': '1994.03.01', 'SourceQuality': '1'}}","['c2c4', 'e7e5', 'b1c3', 'g8f6', 'e2e3', 'f8b4', 'g1e2', 'e8g8', 'a2a3', 'b4e7', 'd1c2', 'c7c5', 'e2g3', 'f8e8', 'f1d3', 'h7h6', 'g3e4', 'g7g6', 'e1g1', 'd7d6', 'b2b4', 'b8a6', 'a1b1', 'c5b4', 'a3b4', 'c8e6', 'c1a3', 'a6c7', 'b4b5', 'f6e4', 'd3e4', 'e6c4', 'd2d3', 'd6d5', 'd3c4', 'e7a3', 'c3d5', 'c7d5', 'e4d5', 'd8b6', 'g1h1', 'a3c5', 'f2f4', 'e5e4', 'f4f5', 'g6g5', 'f5f6', 'a8d8', 'c2e2', 'e8e6', 'h2h4', 'd8d5', 'c4d5', 'e6f6', 'e2c4', 'c5e3', 'f1f6', 'b6f6', 'b1f1', 'f6d6', 'c4c8']"
